Date_reported,Country,Country_code,New_cases,Total_Infected,New_deaths,Total_Deaths,Susceptible,Recoverd
1/4/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/5/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/6/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/7/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/8/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/9/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/10/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/11/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/12/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/13/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/14/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/15/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/16/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/17/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/18/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/19/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/20/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/21/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/22/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/23/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/24/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/25/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/26/2020,Sri Lanka,LK,0,0,0,0,23229470,0
1/27/2020,Sri Lanka,LK,5,5,0,0,23229465,5
1/28/2020,Sri Lanka,LK,0,5,0,0,23229465,5
1/29/2020,Sri Lanka,LK,4,5,0,0,23229465,5
1/30/2020,Sri Lanka,LK,0,5,0,0,23229465,5
1/31/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/1/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/2/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/3/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/4/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/5/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/6/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/7/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/8/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/9/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/10/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/11/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/12/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/13/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/14/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/15/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/16/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/17/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/18/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/19/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/20/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/21/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/22/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/23/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/24/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/25/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/26/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/27/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/28/2020,Sri Lanka,LK,0,5,0,0,23229465,5
2/29/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/1/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/2/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/3/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/4/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/5/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/6/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/7/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/8/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/9/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/10/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/11/2020,Sri Lanka,LK,0,5,0,0,23229465,5
3/12/2020,Sri Lanka,LK,1,5,0,0,23229465,5
3/13/2020,Sri Lanka,LK,4,7,0,0,23229463,7
3/14/2020,Sri Lanka,LK,0,7,0,0,23229463,7
3/15/2020,Sri Lanka,LK,5,11,0,0,23229459,11
3/16/2020,Sri Lanka,LK,8,19,0,0,23229451,19
3/17/2020,Sri Lanka,LK,10,29,0,0,23229441,29
3/18/2020,Sri Lanka,LK,13,42,0,0,23229428,42
3/19/2020,Sri Lanka,LK,11,53,0,0,23229417,53
3/20/2020,Sri Lanka,LK,13,66,0,0,23229404,66
3/21/2020,Sri Lanka,LK,6,72,0,0,23229398,72
3/22/2020,Sri Lanka,LK,10,82,0,0,23229388,82
3/23/2020,Sri Lanka,LK,12,94,0,0,23229376,94
3/24/2020,Sri Lanka,LK,3,97,0,0,23229373,97
3/25/2020,Sri Lanka,LK,5,102,0,0,23229368,102
3/26/2020,Sri Lanka,LK,0,102,0,0,23229368,102
3/27/2020,Sri Lanka,LK,4,106,0,0,23229364,106
3/28/2020,Sri Lanka,LK,0,106,0,0,23229364,106
3/29/2020,Sri Lanka,LK,9,115,1,1,23229355,114
3/30/2020,Sri Lanka,LK,5,120,0,1,23229350,119
3/31/2020,Sri Lanka,LK,2,122,1,2,23229348,120
4/1/2020,Sri Lanka,LK,21,143,0,2,23229327,141
4/2/2020,Sri Lanka,LK,5,148,1,3,23229322,145
4/3/2020,Sri Lanka,LK,3,151,1,4,23229319,147
4/4/2020,Sri Lanka,LK,8,159,1,5,23229311,154
4/5/2020,Sri Lanka,LK,7,166,0,5,23229304,161
4/6/2020,Sri Lanka,LK,10,176,0,5,23229294,171
4/7/2020,Sri Lanka,LK,4,180,1,6,23229290,174
4/8/2020,Sri Lanka,LK,6,186,0,6,23229284,180
4/9/2020,Sri Lanka,LK,3,189,7,7,23229281,182
4/10/2020,Sri Lanka,LK,1,190,0,7,23229280,183
4/11/2020,Sri Lanka,LK,7,197,0,7,23229273,190
4/12/2020,Sri Lanka,LK,2,199,0,7,23229271,192
4/13/2020,Sri Lanka,LK,11,210,0,7,23229260,203
4/14/2020,Sri Lanka,LK,8,218,0,7,23229252,211
4/15/2020,Sri Lanka,LK,15,233,0,7,23229237,226
4/16/2020,Sri Lanka,LK,5,238,0,7,23229232,231
4/17/2020,Sri Lanka,LK,0,238,0,7,23229232,231
4/18/2020,Sri Lanka,LK,6,244,0,7,23229226,237
4/19/2020,Sri Lanka,LK,10,254,0,7,23229216,247
4/20/2020,Sri Lanka,LK,17,271,0,7,23229199,264
4/21/2020,Sri Lanka,LK,33,304,0,7,23229166,297
4/22/2020,Sri Lanka,LK,6,310,0,7,23229160,303
4/23/2020,Sri Lanka,LK,20,330,0,7,23229140,323
4/24/2020,Sri Lanka,LK,38,368,0,7,23229102,361
4/25/2020,Sri Lanka,LK,52,420,0,7,23229050,413
4/26/2020,Sri Lanka,LK,40,460,0,7,23229010,453
4/27/2020,Sri Lanka,LK,63,523,0,7,23228947,516
4/28/2020,Sri Lanka,LK,65,588,0,7,23228882,581
4/29/2020,Sri Lanka,LK,31,619,0,7,23228851,612
4/30/2020,Sri Lanka,LK,30,649,0,7,23228821,642
5/1/2020,Sri Lanka,LK,16,665,0,7,23228805,658
5/2/2020,Sri Lanka,LK,25,690,0,7,23228780,683
5/3/2020,Sri Lanka,LK,15,705,0,7,23228765,698
5/4/2020,Sri Lanka,LK,13,718,1,8,23228752,710
5/5/2020,Sri Lanka,LK,37,755,0,8,23228715,747
5/6/2020,Sri Lanka,LK,16,771,1,9,23228699,762
5/7/2020,Sri Lanka,LK,26,797,0,9,23228673,788
5/8/2020,Sri Lanka,LK,27,824,0,9,23228646,815
5/9/2020,Sri Lanka,LK,11,835,0,9,23228635,826
5/10/2020,Sri Lanka,LK,12,847,0,9,23228623,838
5/11/2020,Sri Lanka,LK,16,863,0,9,23228607,854
5/12/2020,Sri Lanka,LK,26,889,0,9,23228581,880
5/13/2020,Sri Lanka,LK,26,915,0,9,23228555,906
5/14/2020,Sri Lanka,LK,10,925,0,9,23228545,916
5/15/2020,Sri Lanka,LK,10,935,0,9,23228535,926
5/16/2020,Sri Lanka,LK,25,960,0,9,23228510,951
5/17/2020,Sri Lanka,LK,21,981,0,9,23228489,972
5/18/2020,Sri Lanka,LK,11,992,0,9,23228478,983
5/19/2020,Sri Lanka,LK,35,1027,0,9,23228443,1018
5/20/2020,Sri Lanka,LK,1,1028,0,9,23228442,1019
5/21/2020,Sri Lanka,LK,27,1055,0,9,23228415,1046
5/22/2020,Sri Lanka,LK,13,1068,0,9,23228402,1059
5/23/2020,Sri Lanka,LK,21,1089,0,9,23228381,1080
5/24/2020,Sri Lanka,LK,52,1141,0,9,23228329,1132
5/25/2020,Sri Lanka,LK,41,1182,1,10,23228288,1172
5/26/2020,Sri Lanka,LK,137,1319,0,10,23228151,1309
5/27/2020,Sri Lanka,LK,150,1469,0,10,23228001,1459
5/28/2020,Sri Lanka,LK,61,1530,0,10,23227940,1520
5/29/2020,Sri Lanka,LK,28,1558,0,10,23227912,1548
5/30/2020,Sri Lanka,LK,62,1620,0,10,23227850,1610
5/31/2020,Sri Lanka,LK,13,1633,0,10,23227837,1623
6/1/2020,Sri Lanka,LK,10,1643,1,11,23227827,1632
6/2/2020,Sri Lanka,LK,40,1683,0,11,23227787,1672
6/3/2020,Sri Lanka,LK,66,1749,0,11,23227721,1738
6/4/2020,Sri Lanka,LK,48,1797,0,11,23227673,1786
6/5/2020,Sri Lanka,LK,4,1801,0,11,23227669,1790
6/6/2020,Sri Lanka,LK,13,1814,0,11,23227656,1803
6/7/2020,Sri Lanka,LK,21,1835,0,11,23227635,1824
6/8/2020,Sri Lanka,LK,22,1857,0,11,23227613,1846
6/9/2020,Sri Lanka,LK,2,1859,0,11,23227611,1848
6/10/2020,Sri Lanka,LK,10,1869,0,11,23227601,1858
6/11/2020,Sri Lanka,LK,8,1877,0,11,23227593,1866
6/12/2020,Sri Lanka,LK,3,1880,0,11,23227590,1869
6/13/2020,Sri Lanka,LK,4,1884,0,11,23227586,1873
6/14/2020,Sri Lanka,LK,5,1889,0,11,23227581,1878
6/15/2020,Sri Lanka,LK,16,1905,0,11,23227565,1894
6/16/2020,Sri Lanka,LK,10,1915,0,11,23227555,1904
6/17/2020,Sri Lanka,LK,9,1924,0,11,23227546,1913
6/18/2020,Sri Lanka,LK,23,1947,0,11,23227523,1936
6/19/2020,Sri Lanka,LK,3,1950,0,11,23227520,1939
6/20/2020,Sri Lanka,LK,0,1950,0,11,23227520,1939
6/21/2020,Sri Lanka,LK,0,1950,0,11,23227520,1939
6/22/2020,Sri Lanka,LK,1,1951,0,11,23227519,1940
6/23/2020,Sri Lanka,LK,40,1991,0,11,23227479,1980
6/24/2020,Sri Lanka,LK,10,2001,0,11,23227469,1990
6/25/2020,Sri Lanka,LK,9,2010,0,11,23227460,1999
6/26/2020,Sri Lanka,LK,4,2014,0,11,23227456,2003
6/27/2020,Sri Lanka,LK,19,2033,0,11,23227437,2022
6/28/2020,Sri Lanka,LK,4,2037,0,11,23227433,2026
6/29/2020,Sri Lanka,LK,5,2042,0,11,23227428,2031
6/30/2020,Sri Lanka,LK,5,2047,0,11,23227423,2036
7/1/2020,Sri Lanka,LK,7,2054,0,11,23227416,2043
7/2/2020,Sri Lanka,LK,12,2066,0,11,23227404,2055
7/3/2020,Sri Lanka,LK,3,2069,0,11,23227401,2058
7/4/2020,Sri Lanka,LK,5,2074,0,11,23227396,2063
7/5/2020,Sri Lanka,LK,2,2076,0,11,23227394,2065
7/6/2020,Sri Lanka,LK,1,2077,0,11,23227393,2066
7/7/2020,Sri Lanka,LK,4,2081,0,11,23227389,2070
7/8/2020,Sri Lanka,LK,13,2094,0,11,23227376,2083
7/9/2020,Sri Lanka,LK,60,2154,0,11,23227316,2143
7/10/2020,Sri Lanka,LK,300,2454,0,11,23227016,2443
7/11/2020,Sri Lanka,LK,57,2511,0,11,23226959,2500
7/12/2020,Sri Lanka,LK,106,2617,0,11,23226853,2606
7/13/2020,Sri Lanka,LK,29,2646,0,11,23226824,2635
7/14/2020,Sri Lanka,LK,19,2665,0,11,23226805,2654
7/15/2020,Sri Lanka,LK,9,2674,0,11,23226796,2663
7/16/2020,Sri Lanka,LK,13,2687,0,11,23226783,2676
7/17/2020,Sri Lanka,LK,10,2697,0,11,23226773,2686
7/18/2020,Sri Lanka,LK,7,2704,0,11,23226766,2693
7/19/2020,Sri Lanka,LK,20,2724,0,11,23226746,2713
7/20/2020,Sri Lanka,LK,6,2730,0,11,23226740,2719
7/21/2020,Sri Lanka,LK,0,2730,0,11,23226740,2719
7/22/2020,Sri Lanka,LK,22,2752,0,11,23226718,2741
7/23/2020,Sri Lanka,LK,1,2753,0,11,23226717,2742
7/24/2020,Sri Lanka,LK,11,2764,0,11,23226706,2753
7/25/2020,Sri Lanka,LK,6,2770,0,11,23226700,2759
7/26/2020,Sri Lanka,LK,12,2782,0,11,23226688,2771
7/27/2020,Sri Lanka,LK,23,2805,0,11,23226665,2794
7/28/2020,Sri Lanka,LK,5,2810,0,11,23226660,2799
7/29/2020,Sri Lanka,LK,0,2810,0,11,23226660,2799
7/30/2020,Sri Lanka,LK,4,2814,0,11,23226656,2803
7/31/2020,Sri Lanka,LK,1,2815,0,11,23226655,2804
8/1/2020,Sri Lanka,LK,0,2815,0,11,23226655,2804
8/2/2020,Sri Lanka,LK,8,2823,0,11,23226647,2812
8/3/2020,Sri Lanka,LK,5,2828,0,11,23226642,2817
8/4/2020,Sri Lanka,LK,6,2834,0,11,23226636,2823
8/5/2020,Sri Lanka,LK,5,2839,0,11,23226631,2828
8/6/2020,Sri Lanka,LK,0,2839,0,11,23226631,2828
8/7/2020,Sri Lanka,LK,0,2839,0,11,23226631,2828
8/8/2020,Sri Lanka,LK,2,2841,0,11,23226629,2830
8/9/2020,Sri Lanka,LK,3,2844,0,11,23226626,2833
8/10/2020,Sri Lanka,LK,0,2844,0,11,23226626,2833
8/11/2020,Sri Lanka,LK,27,2871,0,11,23226599,2860
8/12/2020,Sri Lanka,LK,9,2880,0,11,23226590,2869
8/13/2020,Sri Lanka,LK,1,2881,0,11,23226589,2870
8/14/2020,Sri Lanka,LK,1,2882,0,11,23226588,2871
8/15/2020,Sri Lanka,LK,4,2886,0,11,23226584,2875
8/16/2020,Sri Lanka,LK,4,2890,0,11,23226580,2879
8/17/2020,Sri Lanka,LK,3,2893,0,11,23226577,2882
8/18/2020,Sri Lanka,LK,7,2900,0,11,23226570,2889
8/19/2020,Sri Lanka,LK,2,2902,0,11,23226568,2891
8/20/2020,Sri Lanka,LK,0,2902,0,11,23226568,2891
8/21/2020,Sri Lanka,LK,16,2918,0,11,23226552,2907
8/22/2020,Sri Lanka,LK,23,2941,0,11,23226529,2930
8/23/2020,Sri Lanka,LK,6,2947,1,12,23226523,2935
8/24/2020,Sri Lanka,LK,6,2953,0,12,23226517,2941
8/25/2020,Sri Lanka,LK,6,2959,0,12,23226511,2947
8/26/2020,Sri Lanka,LK,12,2971,0,12,23226499,2959
8/27/2020,Sri Lanka,LK,13,2984,0,12,23226486,2972
8/28/2020,Sri Lanka,LK,4,2988,0,12,23226482,2976
8/29/2020,Sri Lanka,LK,7,2995,0,12,23226475,2983
8/30/2020,Sri Lanka,LK,17,3012,0,12,23226458,3000
8/31/2020,Sri Lanka,LK,37,3049,0,12,23226421,3037
9/1/2020,Sri Lanka,LK,43,3092,0,12,23226378,3080
9/2/2020,Sri Lanka,LK,9,3101,0,12,23226369,3089
9/3/2020,Sri Lanka,LK,10,3111,0,12,23226359,3099
9/4/2020,Sri Lanka,LK,4,3115,0,12,23226355,3103
9/5/2020,Sri Lanka,LK,6,3121,0,12,23226349,3109
9/6/2020,Sri Lanka,LK,2,3123,0,12,23226347,3111
9/7/2020,Sri Lanka,LK,0,3123,0,12,23226347,3111
9/8/2020,Sri Lanka,LK,17,3140,0,12,23226330,3128
9/9/2020,Sri Lanka,LK,7,3147,0,12,23226323,3135
9/10/2020,Sri Lanka,LK,8,3155,0,12,23226315,3143
9/11/2020,Sri Lanka,LK,14,3169,0,12,23226301,3157
9/12/2020,Sri Lanka,LK,26,3195,0,12,23226275,3183
9/13/2020,Sri Lanka,LK,39,3234,0,12,23226236,3222
9/14/2020,Sri Lanka,LK,28,3262,0,12,23226208,3250
9/15/2020,Sri Lanka,LK,9,3271,1,13,23226199,3258
9/16/2020,Sri Lanka,LK,0,3271,0,13,23226199,3258
9/17/2020,Sri Lanka,LK,5,3276,0,13,23226194,3263
9/18/2020,Sri Lanka,LK,5,3281,0,13,23226189,3268
9/19/2020,Sri Lanka,LK,2,3283,0,13,23226187,3270
9/20/2020,Sri Lanka,LK,4,3287,0,13,23226183,3274
9/21/2020,Sri Lanka,LK,12,3299,0,13,23226171,3286
9/22/2020,Sri Lanka,LK,14,3313,0,13,23226157,3300
9/23/2020,Sri Lanka,LK,11,3324,0,13,23226146,3311
9/24/2020,Sri Lanka,LK,9,3333,0,13,23226137,3320
9/25/2020,Sri Lanka,LK,12,3345,0,13,23226125,3332
9/26/2020,Sri Lanka,LK,4,3349,0,13,23226121,3336
9/27/2020,Sri Lanka,LK,11,3360,0,13,23226110,3347
9/28/2020,Sri Lanka,LK,3,3363,0,13,23226107,3350
9/29/2020,Sri Lanka,LK,11,3374,0,13,23226096,3361
9/30/2020,Sri Lanka,LK,6,3380,0,13,23226090,3367
10/1/2020,Sri Lanka,LK,2,3382,0,13,23226088,3369
10/2/2020,Sri Lanka,LK,6,3388,0,13,23226082,3375
10/3/2020,Sri Lanka,LK,7,3395,0,13,23226075,3382
10/4/2020,Sri Lanka,LK,7,3402,0,13,23226068,3389
10/5/2020,Sri Lanka,LK,111,3513,0,13,23225957,3500
10/6/2020,Sri Lanka,LK,739,4252,0,13,23225218,4239
10/7/2020,Sri Lanka,LK,207,4459,0,13,23225011,4446
10/8/2020,Sri Lanka,LK,29,4488,0,13,23224982,4475
10/9/2020,Sri Lanka,LK,35,4523,0,13,23224947,4510
10/10/2020,Sri Lanka,LK,105,4628,0,13,23224842,4615
10/11/2020,Sri Lanka,LK,124,4752,0,13,23224718,4739
10/12/2020,Sri Lanka,LK,92,4844,0,13,23224626,4831
10/13/2020,Sri Lanka,LK,194,5038,0,13,23224432,5025
10/14/2020,Sri Lanka,LK,130,5168,0,13,23224302,5155
10/15/2020,Sri Lanka,LK,76,5244,0,13,23224226,5231
10/16/2020,Sri Lanka,LK,110,5354,0,13,23224116,5341
10/17/2020,Sri Lanka,LK,121,5475,0,13,23223995,5462
10/18/2020,Sri Lanka,LK,63,5538,0,13,23223932,5525
10/19/2020,Sri Lanka,LK,87,5625,0,13,23223845,5612
10/20/2020,Sri Lanka,LK,186,5811,0,13,23223659,5798
10/21/2020,Sri Lanka,LK,217,6028,0,13,23223442,6015
10/22/2020,Sri Lanka,LK,259,6287,1,14,23223183,6273
10/23/2020,Sri Lanka,LK,866,7153,0,14,23222317,7139
10/24/2020,Sri Lanka,LK,368,7521,0,14,23221949,7507
10/25/2020,Sri Lanka,LK,351,7872,1,15,23221598,7857
10/26/2020,Sri Lanka,LK,541,8413,1,16,23221057,8397
10/27/2020,Sri Lanka,LK,457,8870,3,19,23220600,8851
10/28/2020,Sri Lanka,LK,335,9205,0,19,23220265,9186
10/29/2020,Sri Lanka,LK,586,9791,0,19,23219679,9772
10/30/2020,Sri Lanka,LK,633,10424,0,19,23219046,10405
10/31/2020,Sri Lanka,LK,239,10663,1,20,23218807,10643
11/1/2020,Sri Lanka,LK,397,11060,1,21,23218410,11039
11/2/2020,Sri Lanka,LK,275,11335,0,21,23218135,11314
11/3/2020,Sri Lanka,LK,409,11744,2,23,23217726,11721
11/4/2020,Sri Lanka,LK,443,12187,1,24,23217283,12163
11/5/2020,Sri Lanka,LK,383,12570,5,29,23216900,12541
11/6/2020,Sri Lanka,LK,400,12970,1,30,23216500,12940
11/7/2020,Sri Lanka,LK,449,13419,4,34,23216051,13385
11/8/2020,Sri Lanka,LK,510,13929,1,35,23215541,13894
11/9/2020,Sri Lanka,LK,356,14285,0,35,23215185,14250
11/10/2020,Sri Lanka,LK,430,14715,6,41,23214755,14674
11/11/2020,Sri Lanka,LK,635,15350,5,46,23214120,15304
11/12/2020,Sri Lanka,LK,373,15723,2,48,23213747,15675
11/13/2020,Sri Lanka,LK,468,16191,5,53,23213279,16138
11/14/2020,Sri Lanka,LK,392,16583,0,53,23212887,16530
11/15/2020,Sri Lanka,LK,704,17287,5,58,23212183,17229
11/16/2020,Sri Lanka,LK,387,17674,3,61,23211796,17613
11/17/2020,Sri Lanka,LK,401,18075,5,66,23211395,18009
11/18/2020,Sri Lanka,LK,327,18402,3,69,23211068,18333
11/19/2020,Sri Lanka,LK,439,18841,4,73,23210629,18768
11/20/2020,Sri Lanka,LK,439,19280,1,74,23210190,19206
11/21/2020,Sri Lanka,LK,491,19771,9,83,23209699,19688
11/22/2020,Sri Lanka,LK,400,20171,4,87,23209299,20084
11/23/2020,Sri Lanka,LK,337,20508,3,90,23208962,20418
11/24/2020,Sri Lanka,LK,459,20967,4,94,23208503,20873
11/25/2020,Sri Lanka,LK,502,21469,2,96,23208001,21373
11/26/2020,Sri Lanka,LK,559,22028,3,99,23207442,21929
11/27/2020,Sri Lanka,LK,473,22501,8,107,23206969,22394
11/28/2020,Sri Lanka,LK,487,22988,2,109,23206482,22879
11/29/2020,Sri Lanka,LK,496,23484,7,116,23205986,23368
11/30/2020,Sri Lanka,LK,503,23987,2,118,23205483,23869
12/1/2020,Sri Lanka,LK,545,24532,4,122,23204938,24410
12/2/2020,Sri Lanka,LK,878,25410,2,124,23204060,25286
12/3/2020,Sri Lanka,LK,628,26038,5,129,23203432,25909
12/4/2020,Sri Lanka,LK,521,26559,1,130,23202911,26429
12/5/2020,Sri Lanka,LK,669,27228,7,137,23202242,27091
12/6/2020,Sri Lanka,LK,649,27877,3,140,23201593,27737
12/7/2020,Sri Lanka,LK,703,28580,2,142,23200890,28438
12/8/2020,Sri Lanka,LK,798,29378,0,142,23200092,29236
12/9/2020,Sri Lanka,LK,697,30075,2,144,23199395,29931
12/10/2020,Sri Lanka,LK,538,30613,2,146,23198857,30467
12/11/2020,Sri Lanka,LK,762,31375,1,147,23198095,31228
12/12/2020,Sri Lanka,LK,760,32135,2,149,23197335,31986
12/13/2020,Sri Lanka,LK,655,32790,3,152,23196680,32638
12/14/2020,Sri Lanka,LK,688,33478,2,154,23195992,33324
12/15/2020,Sri Lanka,LK,643,34121,0,154,23195349,33967
12/16/2020,Sri Lanka,LK,616,34737,6,160,23194733,34577
12/17/2020,Sri Lanka,LK,650,35387,0,160,23194083,35227
12/18/2020,Sri Lanka,LK,662,36049,5,165,23193421,35884
12/19/2020,Sri Lanka,LK,618,36667,6,171,23192803,36496
12/20/2020,Sri Lanka,LK,594,37261,5,176,23192209,37085
12/21/2020,Sri Lanka,LK,370,37631,5,181,23191839,37450
12/22/2020,Sri Lanka,LK,428,38059,2,183,23191411,37876
12/23/2020,Sri Lanka,LK,580,38639,1,184,23190831,38455
12/24/2020,Sri Lanka,LK,592,39231,1,185,23190239,39046
12/25/2020,Sri Lanka,LK,551,39782,1,186,23189688,39596
12/26/2020,Sri Lanka,LK,598,40380,1,187,23189090,40193
12/27/2020,Sri Lanka,LK,674,41054,4,191,23188416,40863
12/28/2020,Sri Lanka,LK,549,41603,3,194,23187867,41409
12/29/2020,Sri Lanka,LK,460,42063,0,194,23187407,41869
12/30/2020,Sri Lanka,LK,639,42702,5,199,23186768,42503
12/31/2020,Sri Lanka,LK,597,43299,5,204,23186171,43095
1/1/2021,Sri Lanka,LK,557,43856,0,204,23185614,43652
1/2/2021,Sri Lanka,LK,515,44371,7,211,23185099,44160
1/3/2021,Sri Lanka,LK,403,44774,2,213,23184696,44561
1/4/2021,Sri Lanka,LK,468,45242,2,215,23184228,45027
1/5/2021,Sri Lanka,LK,484,45726,2,217,23183744,45509
1/6/2021,Sri Lanka,LK,522,46248,2,219,23183222,46029
1/7/2021,Sri Lanka,LK,532,46780,0,219,23182690,46561
1/8/2021,Sri Lanka,LK,525,47305,3,222,23182165,47083
1/9/2021,Sri Lanka,LK,535,47840,7,229,23181630,47611
1/10/2021,Sri Lanka,LK,540,48380,3,232,23181090,48148
1/11/2021,Sri Lanka,LK,569,48949,0,232,23180521,48717
1/12/2021,Sri Lanka,LK,588,49537,12,244,23179933,49293
1/13/2021,Sri Lanka,LK,692,50229,3,247,23179241,49982
1/14/2021,Sri Lanka,LK,670,50899,4,251,23178571,50648
1/15/2021,Sri Lanka,LK,695,51594,4,255,23177876,51339
1/16/2021,Sri Lanka,LK,719,52313,1,256,23177157,52057
1/17/2021,Sri Lanka,LK,749,53062,8,264,23176408,52798
1/18/2021,Sri Lanka,LK,688,53750,6,270,23175720,53480
1/19/2021,Sri Lanka,LK,669,54419,3,273,23175051,54146
1/20/2021,Sri Lanka,LK,770,55189,1,274,23174281,54915
1/21/2021,Sri Lanka,LK,887,56076,2,276,23173394,55800
1/22/2021,Sri Lanka,LK,787,56863,2,278,23172607,56585
1/23/2021,Sri Lanka,LK,724,57587,2,280,23171883,57307
1/24/2021,Sri Lanka,LK,843,58430,3,283,23171040,58147
1/25/2021,Sri Lanka,LK,737,59167,0,283,23170303,58884
1/26/2021,Sri Lanka,LK,755,59922,5,288,23169548,59634
1/27/2021,Sri Lanka,LK,772,60694,2,290,23168776,60404
1/28/2021,Sri Lanka,LK,892,61586,7,297,23167884,61289
1/29/2021,Sri Lanka,LK,859,62445,8,305,23167025,62140
1/30/2021,Sri Lanka,LK,848,63293,8,313,23166177,62980
1/31/2021,Sri Lanka,LK,864,64157,3,316,23165313,63841
2/1/2021,Sri Lanka,LK,826,64983,7,323,23164487,64660
2/2/2021,Sri Lanka,LK,715,65698,7,330,23163772,65368
2/3/2021,Sri Lanka,LK,711,66409,2,332,23163061,66077
2/4/2021,Sri Lanka,LK,706,67115,7,339,23162355,66776
2/5/2021,Sri Lanka,LK,735,67850,4,343,23161620,67507
2/6/2021,Sri Lanka,LK,726,68576,8,351,23160894,68225
2/7/2021,Sri Lanka,LK,772,69348,5,356,23160122,68992
2/8/2021,Sri Lanka,LK,887,70235,9,365,23159235,69870
2/9/2021,Sri Lanka,LK,976,71211,5,370,23158259,70841
2/10/2021,Sri Lanka,LK,963,72174,5,375,23157296,71799
2/11/2021,Sri Lanka,LK,942,73116,4,379,23156354,72737
2/12/2021,Sri Lanka,LK,940,74056,5,384,23155414,73672
2/13/2021,Sri Lanka,LK,796,74852,0,384,23154618,74468
2/14/2021,Sri Lanka,LK,802,75654,13,397,23153816,75257
2/15/2021,Sri Lanka,LK,774,76428,6,403,23153042,76025
2/16/2021,Sri Lanka,LK,756,77184,6,409,23152286,76775
2/17/2021,Sri Lanka,LK,722,77906,13,422,23151564,77484
2/18/2021,Sri Lanka,LK,514,78420,8,430,23151050,77990
2/19/2021,Sri Lanka,LK,517,78937,3,433,23150533,78504
2/20/2021,Sri Lanka,LK,543,79480,2,435,23149990,79045
2/21/2021,Sri Lanka,LK,519,79999,10,445,23149471,79554
2/22/2021,Sri Lanka,LK,518,80517,5,450,23148953,80067
2/23/2021,Sri Lanka,LK,492,81009,3,453,23148461,80556
2/24/2021,Sri Lanka,LK,458,81467,4,457,23148003,81010
